date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:13:01	56925/56925	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2001:13:14%20GMT	https://avitex.vn/html/bytewave/register.html	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/register.html	(from https://avitex.vn/html/bytewave/login.html)
11:13:05	148639/148639	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2016:04:10%20GMT	https://avitex.vn/html/bytewave/assets/images/product/1.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/product/1.png	(from https://avitex.vn/html/bytewave/shop.html)
11:13:08	315827/315827	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2016:03:58%20GMT	https://avitex.vn/html/bytewave/assets/images/product/2.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/product/2.png	(from https://avitex.vn/html/bytewave/shop.html)
11:13:12	136121/136121	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2016:03:50%20GMT	https://avitex.vn/html/bytewave/assets/images/product/4.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/product/4.png	(from https://avitex.vn/html/bytewave/shop.html)
11:13:15	447509/447509	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2016:03:28%20GMT	https://avitex.vn/html/bytewave/assets/images/product/3.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/product/3.png	(from https://avitex.vn/html/bytewave/shop.html)
11:13:16	206958/206958	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2016:04:04%20GMT	https://avitex.vn/html/bytewave/assets/images/product/5.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/product/5.png	(from https://avitex.vn/html/bytewave/shop.html)
11:13:18	215776/215776	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2016:04:20%20GMT	https://avitex.vn/html/bytewave/assets/images/product/6.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/product/6.png	(from https://avitex.vn/html/bytewave/shop.html)
11:13:19	140200/140200	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2016:03:44%20GMT	https://avitex.vn/html/bytewave/assets/images/product/7.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/product/7.png	(from https://avitex.vn/html/bytewave/shop.html)
11:13:21	270837/270837	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2016:04:30%20GMT	https://avitex.vn/html/bytewave/assets/images/product/8.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/product/8.png	(from https://avitex.vn/html/bytewave/shop.html)
11:13:26	358795/358795	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2016:03:22%20GMT	https://avitex.vn/html/bytewave/assets/images/product/9.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/product/9.png	(from https://avitex.vn/html/bytewave/shop.html)
